"Subject","Fluency_Item","norms_snafu_associative","v","subject","response","troyer_fluid_switch","troyer_static_switch","version","response_match","switch_match"
901,"goat",0,"V1",901,"goat",0,0,"V1",1,1
901,"gorilla",1,"V1",901,"gorilla",1,1,"V1",1,1
901,"rhino",0,"V1",901,"rhino",0,0,"V1",1,1
901,"anteater",1,"V1",901,"anteater",1,1,"V1",1,1
902,"lizard",1,"V1",902,"lizard",1,1,"V1",1,1
902,"dog",1,"V1",902,"dog",1,1,"V1",1,1
902,"cat",0,"V1",902,"cat",0,0,"V1",1,1
902,"bird",1,"V1",902,"bird",0,0,"V1",1,0
902,"turtle",1,"V1",902,"turtle",0,0,"V1",1,0
902,"horse",1,"V1",902,"horse",1,1,"V1",1,1
902,"bear",1,"V1",902,"bear",1,1,"V1",1,1
902,"lion",1,"V1",902,"lion",1,1,"V1",1,1
902,"tiger",0,"V1",902,"tiger",0,0,"V1",1,1
902,"bobcat",0,"V1",902,"bobcat",0,0,"V1",1,1
902,"coyote",1,"V1",902,"coyote",0,1,"V1",1,0
902,"frog",1,"V1",902,"frog",1,1,"V1",1,1
902,"fly",1,"V1",902,"fly",1,1,"V1",1,1
902,"dragonfly",0,"V1",902,"dragonfly",0,0,"V1",1,1
902,"ladybug",0,"V1",902,"ladybug",0,0,"V1",1,1
902,"bumblebee",0,"V1",902,"bumblebee",0,0,"V1",1,1
902,"bedbug",0,"V1",902,"bedbug",0,0,"V1",1,1
902,"butterfly",0,"V1",902,"butterfly",0,0,"V1",1,1
902,"polarbear",1,"V1",902,"polarbear",1,1,"V1",1,1
902,"blackbear",1,"V1",902,"blackbear",0,0,"V1",1,0
902,"grizzlybear",0,"V1",902,"grizzlybear",0,0,"V1",1,1
902,"deer",0,"V1",902,"deer",1,1,"V1",1,0
902,"pig",1,"V1",902,"pig",1,1,"V1",1,1
902,"cow",0,"V1",902,"cow",0,0,"V1",1,1
903,"dog",0,"V1",903,"dog",0,0,"V1",1,1
903,"ferret",1,"V1",903,"ferret",0,0,"V1",1,0
903,"hamster",1,"V1",903,"hamster",0,0,"V1",1,0
903,"tiger",1,"V1",903,"tiger",1,1,"V1",1,1
903,"lion",0,"V1",903,"lion",0,0,"V1",1,1
903,"zebra",0,"V1",903,"zebra",0,1,"V1",1,1
903,"bear",1,"V1",903,"bear",1,1,"V1",1,1
903,"redpanda",1,"V1",903,"redpanda",1,1,"V1",1,1
903,"panda",0,"V1",903,"panda",0,0,"V1",1,1
903,"raccoon",1,"V1",903,"raccoon",1,1,"V1",1,1
903,"dolphin",1,"V1",903,"dolphin",1,1,"V1",1,1
903,"fish",0,"V1",903,"fish",0,0,"V1",1,1
903,"shark",0,"V1",903,"shark",0,0,"V1",1,1
903,"bird",1,"V1",903,"bird",1,1,"V1",1,1
903,"rat",1,"V1",903,"rat",1,1,"V1",1,1
903,"mouse",0,"V1",903,"mouse",0,0,"V1",1,1
903,"cheetah",1,"V1",903,"cheetah",1,1,"V1",1,1
903,"leopard",0,"V1",903,"leopard",0,0,"V1",1,1
903,"squirrel",1,"V1",903,"squirrel",1,1,"V1",1,1
904,"cat",0,"V1",904,"cat",0,0,"V1",1,1
904,"hamster",0,"V1",904,"hamster",0,0,"V1",1,1
904,"guineapig",0,"V1",904,"guineapig",0,0,"V1",1,1
904,"bird",1,"V1",904,"bird",0,0,"V1",1,0
904,"iguana",1,"V1",904,"iguana",0,0,"V1",1,0
904,"chameleon",0,"V1",904,"chameleon",0,1,"V1",1,1
904,"lion",0,"V1",904,"lion",1,1,"V1",1,0
904,"jaguar",0,"V1",904,"jaguar",0,0,"V1",1,1
904,"panther",0,"V1",904,"panther",0,0,"V1",1,1
904,"monkey",0,"V1",904,"monkey",1,1,"V1",1,0
904,"frog",1,"V1",904,"frog",1,1,"V1",1,1
904,"whale",0,"V1",904,"whale",0,0,"V1",1,1
904,"dolphin",0,"V1",904,"dolphin",0,0,"V1",1,1
904,"fish",0,"V1",904,"fish",0,0,"V1",1,1
904,"shark",0,"V1",904,"shark",0,0,"V1",1,1
904,"octopus",0,"V1",904,"octopus",0,0,"V1",1,1
904,"beaver",0,"V1",904,"beaver",0,0,"V1",1,1
904,"horse",1,"V1",904,"horse",1,1,"V1",1,1
904,"pig",0,"V1",904,"pig",0,0,"V1",1,1
904,"sheep",0,"V1",904,"sheep",0,0,"V1",1,1
904,"camel",1,"V1",904,"camel",0,1,"V1",1,0
904,"spider",1,"V1",904,"spider",1,1,"V1",1,1
905,"cat",0,"V1",905,"cat",0,0,"V1",1,1
905,"squirrel",1,"V1",905,"squirrel",1,1,"V1",1,1
905,"frog",1,"V1",905,"frog",1,1,"V1",1,1
905,"whale",0,"V1",905,"whale",0,0,"V1",1,1
905,"dolphin",0,"V1",905,"dolphin",0,0,"V1",1,1
905,"turtle",0,"V1",905,"turtle",0,0,"V1",1,1
905,"seahorse",0,"V1",905,"seahorse",0,0,"V1",1,1
905,"fish",0,"V1",905,"fish",0,0,"V1",1,1
905,"shark",0,"V1",905,"shark",0,0,"V1",1,1
905,"monkey",1,"V1",905,"monkey",1,1,"V1",1,1
905,"bat",1,"V1",905,"bat",1,1,"V1",1,1
905,"lizard",1,"V1",905,"lizard",1,1,"V1",1,1
905,"snake",0,"V1",905,"snake",0,0,"V1",1,1
906,"dog",0,"V1",906,"dog",0,0,"V1",1,1
906,"hamster",0,"V1",906,"hamster",0,0,"V1",1,1
906,"lion",1,"V1",906,"lion",1,1,"V1",1,1
906,"tiger",0,"V1",906,"tiger",0,0,"V1",1,1
906,"elephant",0,"V1",906,"elephant",0,0,"V1",1,1
906,"zebra",0,"V1",906,"zebra",0,1,"V1",1,1
906,"giraffe",0,"V1",906,"giraffe",0,0,"V1",1,1
906,"fish",1,"V1",906,"fish",1,1,"V1",1,1
906,"shark",0,"V1",906,"shark",0,0,"V1",1,1
906,"whale",0,"V1",906,"whale",0,0,"V1",1,1
906,"starfish",0,"V1",906,"starfish",0,0,"V1",1,1
906,"leopard",1,"V1",906,"leopard",1,1,"V1",1,1
906,"dog",1,"V1",906,"dog",1,1,"V1",1,1
906,"cat",0,"V1",906,"cat",0,0,"V1",1,1
906,"hamster",0,"V1",906,"hamster",0,0,"V1",1,1
906,"horse",1,"V1",906,"horse",1,1,"V1",1,1
906,"pig",0,"V1",906,"pig",0,0,"V1",1,1
906,"gerbil",1,"V1",906,"gerbil",1,1,"V1",1,1
906,"crocodile",1,"V1",906,"crocodile",1,1,"V1",1,1
906,"rat",1,"V1",906,"rat",1,1,"V1",1,1
906,"alligator",1,"V1",906,"alligator",1,1,"V1",1,1
906,"toucan",1,"V1",906,"toucan",1,1,"V1",1,1
906,"eagle",0,"V1",906,"eagle",0,0,"V1",1,1
907,"dog",0,"V1",907,"dog",0,0,"V1",1,1
907,"zebra",1,"V1",907,"zebra",1,1,"V1",1,1
907,"leopard",0,"V1",907,"leopard",0,0,"V1",1,1
907,"lion",0,"V1",907,"lion",0,0,"V1",1,1
907,"monkey",0,"V1",907,"monkey",1,1,"V1",1,0
907,"capybara",1,"V1",907,"capybara",1,1,"V1",1,1
907,"alligator",1,"V1",907,"alligator",1,1,"V1",1,1
907,"crocodile",0,"V1",907,"crocodile",0,0,"V1",1,1
907,"squid",1,"V1",907,"squid",0,0,"V1",1,0
907,"shark",0,"V1",907,"shark",0,0,"V1",1,1
907,"jellyfish",0,"V1",907,"jellyfish",0,0,"V1",1,1
907,"starfish",0,"V1",907,"starfish",0,0,"V1",1,1
907,"sponge",0,"V1",907,"sponge",0,0,"V1",1,1
908,"tiger",0,"V1",908,"tiger",0,0,"V1",1,1
908,"lynx",0,"V1",908,"lynx",0,0,"V1",1,1
908,"leopard",0,"V1",908,"leopard",0,0,"V1",1,1
908,"cat",1,"V1",908,"cat",0,0,"V1",1,0
908,"dog",0,"V1",908,"dog",0,1,"V1",1,1
908,"fish",1,"V1",908,"fish",0,0,"V1",1,0
908,"mouse",1,"V1",908,"mouse",1,1,"V1",1,1
908,"rat",0,"V1",908,"rat",0,0,"V1",1,1
908,"horse",1,"V1",908,"horse",1,1,"V1",1,1
908,"cow",0,"V1",908,"cow",0,0,"V1",1,1
908,"pig",0,"V1",908,"pig",0,0,"V1",1,1
908,"goat",0,"V1",908,"goat",0,0,"V1",1,1
908,"sheep",0,"V1",908,"sheep",0,0,"V1",1,1
908,"sunfish",1,"V1",908,"sunfish",1,1,"V1",1,1
908,"catfish",0,"V1",908,"catfish",0,0,"V1",1,1
908,"starfish",1,"V1",908,"starfish",0,0,"V1",1,0
908,"jellyfish",0,"V1",908,"jellyfish",0,0,"V1",1,1
908,"lemur",1,"V1",908,"lemur",1,1,"V1",1,1
908,"monkey",0,"V1",908,"monkey",0,0,"V1",1,1
908,"gorilla",0,"V1",908,"gorilla",0,0,"V1",1,1
908,"orangutan",0,"V1",908,"orangutan",0,0,"V1",1,1
908,"gecko",1,"V1",908,"gecko",1,1,"V1",1,1
908,"lizard",0,"V1",908,"lizard",0,0,"V1",1,1
908,"salamander",0,"V1",908,"salamander",0,0,"V1",1,1
908,"hamster",1,"V1",908,"hamster",0,1,"V1",1,0
908,"gerbil",0,"V1",908,"gerbil",0,0,"V1",1,1
908,"skunk",1,"V1",908,"skunk",1,1,"V1",1,1
908,"mink",0,"V1",908,"mink",0,0,"V1",1,1
908,"fox",0,"V1",908,"fox",0,1,"V1",1,1
908,"turtle",1,"V1",908,"turtle",1,1,"V1",1,1
908,"hare",1,"V1",908,"hare",1,1,"V1",1,1
908,"rabbit",0,"V1",908,"rabbit",0,0,"V1",1,1
909,"anteater",1,"V1",909,"anteater",1,1,"V1",1,1
909,"orangutan",1,"V1",909,"orangutan",1,1,"V1",1,1
909,"chimpanzee",0,"V1",909,"chimpanzee",0,0,"V1",1,1
909,"capybara",1,"V1",909,"capybara",1,1,"V1",1,1
909,"dog",1,"V1",909,"dog",1,1,"V1",1,1
909,"cat",0,"V1",909,"cat",0,0,"V1",1,1
909,"moose",1,"V1",909,"moose",1,1,"V1",1,1
909,"reindeer",0,"V1",909,"reindeer",0,0,"V1",1,1
909,"elephant",1,"V1",909,"elephant",1,1,"V1",1,1
909,"tiger",0,"V1",909,"tiger",0,0,"V1",1,1
909,"lion",0,"V1",909,"lion",0,0,"V1",1,1
909,"jaguar",0,"V1",909,"jaguar",0,1,"V1",1,1
909,"mouse",1,"V1",909,"mouse",1,1,"V1",1,1
909,"rat",0,"V1",909,"rat",0,0,"V1",1,1
909,"guineapig",0,"V1",909,"guineapig",0,0,"V1",1,1
909,"lizard",1,"V1",909,"lizard",1,1,"V1",1,1
909,"snake",0,"V1",909,"snake",0,0,"V1",1,1
910,"fish",0,"V1",910,"fish",0,0,"V1",1,1
910,"starfish",0,"V1",910,"starfish",0,0,"V1",1,1
910,"lion",1,"V1",910,"lion",1,1,"V1",1,1
910,"tiger",0,"V1",910,"tiger",0,0,"V1",1,1
910,"bear",1,"V1",910,"bear",1,1,"V1",1,1
910,"aardvark",1,"V1",910,"aardvark",1,1,"V1",1,1
910,"zebra",0,"V1",910,"zebra",0,0,"V1",1,1
910,"quail",1,"V1",910,"quail",1,1,"V1",1,1
910,"rhino",1,"V1",910,"rhino",1,1,"V1",1,1
910,"flamingo",1,"V1",910,"flamingo",1,1,"V1",1,1
910,"whale",1,"V1",910,"whale",1,1,"V1",1,1
910,"octopus",0,"V1",910,"octopus",0,0,"V1",1,1
910,"squid",0,"V1",910,"squid",0,0,"V1",1,1
910,"porcupine",1,"V1",910,"porcupine",1,1,"V1",1,1
910,"gorilla",1,"V1",910,"gorilla",1,1,"V1",1,1
910,"orangutan",0,"V1",910,"orangutan",0,0,"V1",1,1
910,"iguana",1,"V1",910,"iguana",1,1,"V1",1,1
910,"snake",0,"V1",910,"snake",0,0,"V1",1,1
910,"tortoise",0,"V1",910,"tortoise",0,0,"V1",1,1
910,"threetoedsloth",1,"V1",910,"threetoedsloth",1,1,"V1",1,1
910,"koala",1,"V1",910,"koala",1,1,"V1",1,1
910,"toucan",1,"V1",910,"toucan",1,1,"V1",1,1
911,"lion",1,"V1",911,"lion",1,1,"V1",1,1
911,"tiger",0,"V1",911,"tiger",0,0,"V1",1,1
911,"sheep",1,"V1",911,"sheep",1,1,"V1",1,1
911,"goat",0,"V1",911,"goat",0,0,"V1",1,1
911,"frog",1,"V1",911,"frog",1,1,"V1",1,1
911,"leech",0,"V1",911,"leech",0,0,"V1",1,1
911,"tapeworm",1,"V1",911,"tapeworm",0,1,"V1",1,0
911,"earthworm",0,"V1",911,"earthworm",0,0,"V1",1,1
911,"human",1,"V1",911,"human",1,1,"V1",1,1
911,"cat",1,"V1",911,"cat",1,1,"V1",1,1
911,"panther",1,"V1",911,"panther",0,0,"V1",1,0
911,"cheetah",0,"V1",911,"cheetah",0,0,"V1",1,1
911,"hyena",0,"V1",911,"hyena",0,1,"V1",1,1
911,"zebra",0,"V1",911,"zebra",0,0,"V1",1,1
911,"horse",1,"V1",911,"horse",1,1,"V1",1,1
911,"cow",0,"V1",911,"cow",0,0,"V1",1,1
911,"bull",0,"V1",911,"bull",0,0,"V1",1,1
911,"bird",1,"V1",911,"bird",1,1,"V1",1,1
912,"cat",0,"V1",912,"cat",0,0,"V1",1,1
912,"hamster",0,"V1",912,"hamster",0,0,"V1",1,1
912,"snake",1,"V1",912,"snake",0,0,"V1",1,0
912,"elephant",1,"V1",912,"elephant",1,1,"V1",1,1
912,"giraffe",0,"V1",912,"giraffe",0,0,"V1",1,1
912,"sheep",1,"V1",912,"sheep",1,1,"V1",1,1
912,"pig",0,"V1",912,"pig",0,0,"V1",1,1
912,"cow",0,"V1",912,"cow",0,0,"V1",1,1
912,"horse",0,"V1",912,"horse",0,0,"V1",1,1
912,"alpaca",1,"V1",912,"alpaca",1,1,"V1",1,1
912,"llama",0,"V1",912,"llama",0,0,"V1",1,1
912,"shark",1,"V1",912,"shark",1,1,"V1",1,1
912,"dolphin",0,"V1",912,"dolphin",0,0,"V1",1,1
912,"seahorse",0,"V1",912,"seahorse",0,0,"V1",1,1
912,"whale",0,"V1",912,"whale",0,0,"V1",1,1
912,"guineapig",1,"V1",912,"guineapig",1,1,"V1",1,1
912,"starfish",1,"V1",912,"starfish",1,1,"V1",1,1
912,"crab",0,"V1",912,"crab",0,0,"V1",1,1
912,"lobster",0,"V1",912,"lobster",0,0,"V1",1,1
912,"gerbil",1,"V1",912,"gerbil",1,1,"V1",1,1
912,"monkey",1,"V1",912,"monkey",1,1,"V1",1,1
912,"gorilla",0,"V1",912,"gorilla",0,0,"V1",1,1
912,"jaguar",1,"V1",912,"jaguar",1,1,"V1",1,1
912,"tiger",0,"V1",912,"tiger",0,0,"V1",1,1
913,"cat",0,"V1",913,"cat",0,0,"V1",1,1
913,"cow",1,"V1",913,"cow",1,1,"V1",1,1
913,"pig",0,"V1",913,"pig",0,0,"V1",1,1
913,"fish",1,"V1",913,"fish",1,1,"V1",1,1
913,"monkey",1,"V1",913,"monkey",1,1,"V1",1,1
913,"gorilla",0,"V1",913,"gorilla",0,0,"V1",1,1
913,"lion",0,"V1",913,"lion",0,1,"V1",1,1
913,"tiger",0,"V1",913,"tiger",0,0,"V1",1,1
913,"deer",1,"V1",913,"deer",1,1,"V1",1,1
913,"zebra",1,"V1",913,"zebra",1,1,"V1",1,1
913,"giraffe",0,"V1",913,"giraffe",0,0,"V1",1,1
913,"elephant",0,"V1",913,"elephant",0,0,"V1",1,1
913,"hippo",1,"V1",913,"hippo",0,0,"V1",1,0
913,"ox",1,"V1",913,"ox",1,1,"V1",1,1
913,"opossum",1,"V1",913,"opossum",1,1,"V1",1,1
913,"raccoon",0,"V1",913,"raccoon",0,0,"V1",1,1
913,"squirrel",0,"V1",913,"squirrel",1,1,"V1",1,0
913,"hamster",0,"V1",913,"hamster",0,0,"V1",1,1
913,"guineapig",0,"V1",913,"guineapig",0,0,"V1",1,1
913,"ferret",1,"V1",913,"ferret",0,1,"V1",1,0
913,"horse",0,"V1",913,"horse",0,0,"V1",1,1
913,"kangaroo",1,"V1",913,"kangaroo",1,1,"V1",1,1
913,"koala",0,"V1",913,"koala",0,0,"V1",1,1
913,"orangutan",1,"V1",913,"orangutan",1,1,"V1",1,1
5501,"dog",0,"V1",5501,"dog",0,0,"V1",1,1
5501,"horse",1,"V1",5501,"horse",1,1,"V1",1,1
5501,"pig",0,"V1",5501,"pig",0,0,"V1",1,1
5501,"guineapig",1,"V1",5501,"guineapig",1,1,"V1",1,1
5501,"cow",1,"V1",5501,"cow",1,1,"V1",1,1
5501,"alligator",1,"V1",5501,"alligator",1,1,"V1",1,1
5501,"crocodile",0,"V1",5501,"crocodile",0,0,"V1",1,1
5501,"monkey",1,"V1",5501,"monkey",1,1,"V1",1,1
5501,"goat",1,"V1",5501,"goat",1,1,"V1",1,1
5501,"sheep",0,"V1",5501,"sheep",0,0,"V1",1,1
5501,"llama",1,"V1",5501,"llama",0,0,"V1",1,0
5501,"alpaca",0,"V1",5501,"alpaca",0,0,"V1",1,1
5501,"reindeer",1,"V1",5501,"reindeer",1,1,"V1",1,1
5501,"deer",0,"V1",5501,"deer",0,0,"V1",1,1
5501,"unicorn",1,"V1",5501,"unicorn",1,1,"V1",1,1
5501,"horse",1,"V1",5501,"horse",1,1,"V1",1,1
5501,"pony",0,"V1",5501,"pony",0,0,"V1",1,1
5501,"rat",1,"V1",5501,"rat",1,1,"V1",1,1
5501,"mouse",0,"V1",5501,"mouse",0,0,"V1",1,1
5501,"snake",1,"V1",5501,"snake",1,1,"V1",1,1
5501,"pigeon",1,"V1",5501,"pigeon",1,1,"V1",1,1
5501,"seagull",0,"V1",5501,"seagull",0,0,"V1",1,1
5501,"swan",0,"V1",5501,"swan",0,0,"V1",1,1
5501,"eagle",0,"V1",5501,"eagle",0,0,"V1",1,1
5501,"fish",1,"V1",5501,"fish",1,1,"V1",1,1
5501,"shark",0,"V1",5501,"shark",0,0,"V1",1,1
5501,"dolphin",0,"V1",5501,"dolphin",0,0,"V1",1,1
5501,"whale",0,"V1",5501,"whale",0,0,"V1",1,1
5502,"dog",0,"V1",5502,"dog",0,0,"V1",1,1
5502,"guineapig",0,"V1",5502,"guineapig",0,0,"V1",1,1
5502,"fish",1,"V1",5502,"fish",0,0,"V1",1,0
5502,"beardeddragon",1,"V1",5502,"beardeddragon",1,1,"V1",1,1
5502,"snappingturtle",1,"V1",5502,"snappingturtle",0,0,"V1",1,0
5502,"zebra",1,"V1",5502,"zebra",1,1,"V1",1,1
5502,"lion",0,"V1",5502,"lion",0,0,"V1",1,1
5502,"tiger",0,"V1",5502,"tiger",0,1,"V1",1,1
5502,"bear",1,"V1",5502,"bear",1,1,"V1",1,1
5502,"horse",1,"V1",5502,"horse",1,1,"V1",1,1
5502,"kitten",1,"V1",5502,"kitten",1,1,"V1",1,1
5502,"puppy",0,"V1",5502,"puppy",0,0,"V1",1,1
5502,"kitten",0,"V1",5502,"kitten",0,0,"V1",1,1
5502,"lizard",1,"V1",5502,"lizard",1,1,"V1",1,1
5502,"komododragon",0,"V1",5502,"komododragon",0,0,"V1",1,1
5502,"fruitbat",1,"V1",5502,"fruitbat",1,1,"V1",1,1
5502,"fruitbat",0,"V1",5502,"fruitbat",0,0,"V1",1,1
5502,"arcticfox",1,"V1",5502,"arcticfox",1,1,"V1",1,1
5502,"fennecfox",1,"V1",5502,"fennecfox",0,0,"V1",1,0
5503,"anteater",0,"V1",5503,"anteater",0,0,"V1",1,1
5503,"zebra",1,"V1",5503,"zebra",1,1,"V1",1,1
5503,"giraffe",0,"V1",5503,"giraffe",0,0,"V1",1,1
5503,"dog",1,"V1",5503,"dog",1,1,"V1",1,1
5503,"cat",0,"V1",5503,"cat",0,0,"V1",1,1
5503,"bird",1,"V1",5503,"bird",0,0,"V1",1,0
5503,"raccoon",1,"V1",5503,"raccoon",1,1,"V1",1,1
5503,"possum",1,"V1",5503,"possum",0,0,"V1",1,0
5503,"squirrel",1,"V1",5503,"squirrel",1,1,"V1",1,1
5503,"bat",1,"V1",5503,"bat",1,1,"V1",1,1
5503,"platypus",1,"V1",5503,"platypus",1,1,"V1",1,1
5503,"dolphin",0,"V1",5503,"dolphin",0,0,"V1",1,1
5503,"shark",0,"V1",5503,"shark",0,0,"V1",1,1
5503,"squid",0,"V1",5503,"squid",0,0,"V1",1,1
5503,"octopus",0,"V1",5503,"octopus",0,0,"V1",1,1
5503,"snake",1,"V1",5503,"snake",1,1,"V1",1,1
5504,"monkey",0,"V1",5504,"monkey",1,1,"V1",1,0
5504,"elephant",0,"V1",5504,"elephant",1,1,"V1",1,0
5504,"lion",0,"V1",5504,"lion",0,0,"V1",1,1
5504,"tiger",0,"V1",5504,"tiger",0,0,"V1",1,1
5504,"cheetah",0,"V1",5504,"cheetah",0,1,"V1",1,1
5504,"frog",1,"V1",5504,"frog",1,1,"V1",1,1
5504,"bee",1,"V1",5504,"bee",1,1,"V1",1,1
5504,"monkey",1,"V1",5504,"monkey",1,1,"V1",1,1
5504,"armadillo",1,"V1",5504,"armadillo",1,1,"V1",1,1
5504,"porcupine",1,"V1",5504,"porcupine",1,1,"V1",1,1
5504,"buffalo",1,"V1",5504,"buffalo",1,1,"V1",1,1
5504,"cow",0,"V1",5504,"cow",0,0,"V1",1,1
5504,"chicken",0,"V1",5504,"chicken",0,1,"V1",1,1
5504,"horse",0,"V1",5504,"horse",0,0,"V1",1,1
5504,"sheep",0,"V1",5504,"sheep",0,0,"V1",1,1
5504,"salamander",1,"V1",5504,"salamander",1,1,"V1",1,1
5504,"toad",0,"V1",5504,"toad",0,0,"V1",1,1
5504,"starfish",0,"V1",5504,"starfish",0,0,"V1",1,1
5505,"cat",0,"V1",5505,"cat",0,0,"V1",1,1
5505,"fish",1,"V1",5505,"fish",0,0,"V1",1,0
5505,"giraffe",1,"V1",5505,"giraffe",1,1,"V1",1,1
5505,"orangutan",1,"V1",5505,"orangutan",1,1,"V1",1,1
5505,"octopus",1,"V1",5505,"octopus",1,1,"V1",1,1
5505,"lion",1,"V1",5505,"lion",1,1,"V1",1,1
5505,"bird",1,"V1",5505,"bird",1,1,"V1",1,1
5505,"snake",1,"V1",5505,"snake",0,0,"V1",1,0
5505,"rat",1,"V1",5505,"rat",1,1,"V1",1,1
5505,"bug",1,"V1",5505,"bug",1,1,"V1",1,1
5505,"dolphin",0,"V1",5505,"dolphin",1,1,"V1",1,0
5505,"whale",0,"V1",5505,"whale",0,0,"V1",1,1
5505,"duck",1,"V1",5505,"duck",0,0,"V1",1,0
5505,"pheasant",0,"V1",5505,"pheasant",0,1,"V1",1,1
5505,"platypus",1,"V1",5505,"platypus",1,1,"V1",1,1
5505,"squirrel",1,"V1",5505,"squirrel",1,1,"V1",1,1
5505,"puffin",1,"V1",5505,"puffin",1,1,"V1",1,1
5505,"cardinal",0,"V1",5505,"cardinal",0,0,"V1",1,1
5505,"hawk",0,"V1",5505,"hawk",0,0,"V1",1,1
5506,"bear",1,"V1",5506,"bear",1,1,"V1",1,1
5506,"dolphin",1,"V1",5506,"dolphin",1,1,"V1",1,1
5506,"gorilla",1,"V1",5506,"gorilla",1,1,"V1",1,1
5506,"elephant",0,"V1",5506,"elephant",0,0,"V1",1,1
5506,"cardinal",1,"V1",5506,"cardinal",1,1,"V1",1,1
5506,"lion",1,"V1",5506,"lion",1,1,"V1",1,1
5506,"monkey",0,"V1",5506,"monkey",1,1,"V1",1,0
5506,"kangaroo",1,"V1",5506,"kangaroo",1,1,"V1",1,1
5506,"penguin",1,"V1",5506,"penguin",1,1,"V1",1,1
5506,"seahorse",0,"V1",5506,"seahorse",0,0,"V1",1,1
5506,"shark",0,"V1",5506,"shark",0,0,"V1",1,1
5506,"whale",0,"V1",5506,"whale",0,0,"V1",1,1
5507,"dog",0,"V1",5507,"dog",0,0,"V1",1,1
5507,"zebra",1,"V1",5507,"zebra",1,1,"V1",1,1
5507,"emu",1,"V1",5507,"emu",1,1,"V1",1,1
5507,"lion",1,"V1",5507,"lion",1,1,"V1",1,1
5507,"penguin",1,"V1",5507,"penguin",1,1,"V1",1,1
5507,"snake",1,"V1",5507,"snake",1,1,"V1",1,1
5507,"giraffe",1,"V1",5507,"giraffe",1,1,"V1",1,1
5507,"monkey",0,"V1",5507,"monkey",1,1,"V1",1,0
5507,"fish",1,"V1",5507,"fish",1,1,"V1",1,1
5507,"kangaroo",1,"V1",5507,"kangaroo",1,1,"V1",1,1
5508,"caterpillar",1,"V1",5508,"caterpillar",1,1,"V1",1,1
5508,"dog",1,"V1",5508,"dog",1,1,"V1",1,1
5508,"caterpillar",1,"V1",5508,"caterpillar",1,1,"V1",1,1
5508,"elephant",1,"V1",5508,"elephant",1,1,"V1",1,1
5508,"giraffe",0,"V1",5508,"giraffe",0,0,"V1",1,1
5508,"cheetah",0,"V1",5508,"cheetah",0,0,"V1",1,1
5508,"lion",0,"V1",5508,"lion",0,0,"V1",1,1
5508,"jaguar",0,"V1",5508,"jaguar",0,1,"V1",1,1
5508,"monkey",1,"V1",5508,"monkey",1,1,"V1",1,1
5508,"orangutan",0,"V1",5508,"orangutan",0,0,"V1",1,1
5508,"gorilla",0,"V1",5508,"gorilla",0,0,"V1",1,1
5508,"lizard",1,"V1",5508,"lizard",1,1,"V1",1,1
5508,"centipede",1,"V1",5508,"centipede",1,1,"V1",1,1
5508,"person",1,"V1",5508,"person",1,1,"V1",1,1
5508,"dinosaur",1,"V1",5508,"dinosaur",1,1,"V1",1,1
5508,"bird",1,"V1",5508,"bird",1,1,"V1",1,1
5508,"canary",0,"V1",5508,"canary",0,0,"V1",1,1
5508,"falcon",0,"V1",5508,"falcon",0,0,"V1",1,1
5508,"peacock",0,"V1",5508,"peacock",0,0,"V1",1,1
5508,"pigeon",0,"V1",5508,"pigeon",0,0,"V1",1,1
5508,"deer",1,"V1",5508,"deer",1,1,"V1",1,1
5508,"antelope",1,"V1",5508,"antelope",0,0,"V1",1,0
5509,"dog",1,"V1",5509,"dog",1,1,"V1",1,1
5509,"wolf",0,"V1",5509,"wolf",0,0,"V1",1,1
5509,"coyote",0,"V1",5509,"coyote",0,0,"V1",1,1
5509,"quail",1,"V1",5509,"quail",1,1,"V1",1,1
5509,"tiger",1,"V1",5509,"tiger",1,1,"V1",1,1
5509,"lion",0,"V1",5509,"lion",0,0,"V1",1,1
5509,"panther",0,"V1",5509,"panther",0,0,"V1",1,1
5509,"leopard",0,"V1",5509,"leopard",0,0,"V1",1,1
5509,"elephant",0,"V1",5509,"elephant",0,1,"V1",1,1
5509,"hippo",1,"V1",5509,"hippo",0,0,"V1",1,0
5509,"spider",1,"V1",5509,"spider",1,1,"V1",1,1
5509,"lizard",1,"V1",5509,"lizard",1,1,"V1",1,1
5509,"turtle",0,"V1",5509,"turtle",0,0,"V1",1,1
5509,"fish",0,"V1",5509,"fish",0,1,"V1",1,1
5509,"flamingo",1,"V1",5509,"flamingo",1,1,"V1",1,1
5509,"alligator",1,"V1",5509,"alligator",1,1,"V1",1,1
5509,"crocodile",0,"V1",5509,"crocodile",0,0,"V1",1,1
5509,"goose",1,"V1",5509,"goose",0,0,"V1",1,0
5510,"lion",0,"V1",5510,"lion",0,0,"V1",1,1
5510,"hamster",1,"V1",5510,"hamster",1,1,"V1",1,1
5510,"gerbil",0,"V1",5510,"gerbil",0,0,"V1",1,1
5510,"elephant",1,"V1",5510,"elephant",1,1,"V1",1,1
5510,"kangaroo",1,"V1",5510,"kangaroo",1,1,"V1",1,1
5510,"snake",1,"V1",5510,"snake",1,1,"V1",1,1
5510,"koala",1,"V1",5510,"koala",1,1,"V1",1,1
5510,"bird",1,"V1",5510,"bird",1,1,"V1",1,1
5510,"ostrich",0,"V1",5510,"ostrich",0,0,"V1",1,1
5510,"monkey",0,"V1",5510,"monkey",1,1,"V1",1,0
