Subject,Fluency_Item,Semantic_Similarity,Frequency_Value,Phonological_Similarity
97,bison,0.6490123669121313,3.26,0.3333
97,deer,0.39651010871606873,4.12,0.0001
97,reindeer,0.5293391677626904,3.32,0.3333
97,polar bear,0.38012912112582997,3.89,0.1429
97,narwhal,0.4449040532512356,2.28,0.0714
97,flounder,0.42101317554345463,2.78,0.0714
97,shrimp,0.4957574276615091,3.79,0.0001
97,crab,0.5432924645979516,3.76,0.2
97,cow,0.3305951290535778,4.14,0.25
97,pig,0.5070622080559183,4.14,0.0001
97,sheep,0.4346000005916766,4.19,0.0001
97,goat,0.49838371937602166,4.02,0.0001
97,horse,0.499247947330243,4.76,0.0001
97,chicken,0.4573599236926703,4.63,0.0001
97,seagull,0.3613335724532498,3.02,0.0001
97,croaker,0.3624163256347699,2.09,0.0001
97,dolphin,0.3104672584251752,3.67,0.0001
97,whale,0.46004639817524906,3.98,0.1667
98,dog,0.0001,5.1,0.0001
98,cat,0.6237586776418724,4.78,0.0001
98,iguana,0.31984686558534536,2.74,0.0001
98,fish,0.3397889404995156,4.9,0.0001
98,elephant,0.3516731977553307,4.08,0.1429
98,camel,0.4511404213435075,3.64,0.1429
98,ant,0.4208000962716112,3.86,0.2
98,groundhog,0.3426892465814855,2.9,0.125
98,eagle,0.25804879372130896,4.13,0.0001
98,bird,0.4946928053227808,4.63,0.0001
98,turtle,0.39777921269711936,3.91,0.2
98,rabbit,0.4029595381133224,4.05,0.2
98,bunny,0.8379736246024897,3.88,0.0001
98,horse,0.49578012159870766,4.76,0.0001
98,lizard,0.36169762113339576,3.63,0.0001
98,shark,0.3179946889757125,4.1,0.0001
98,octopus,0.4552308781105461,3.46,0.0001
98,cow,0.276009095631373,4.14,0.1429
98,goat,0.44629529327254636,4.02,0.0001
98,sheep,0.49838371937602166,4.19,0.0001
98,chicken,0.38841369188656816,4.63,0.0001
98,pig,0.4295279429259016,4.14,0.2
98,alligator,0.36971790713639807,3.32,0.1429
98,crocodile,0.7675973157183913,3.49,0.0001
99,cat,0.0001,4.78,0.0001
99,dog,0.6237586776418724,5.1,0.0001
99,fish,0.5082364880357054,4.9,0.0001
99,bird,0.4946106208867136,4.63,0.0001
99,monkey,0.3702629972118545,4.07,0.0001
99,lizard,0.4063973917052761,3.63,0.0001
99,elephant,0.41055875708100675,4.08,0.1429
99,giraffe,0.5317287512193349,3.32,0.1429
99,manatee,0.4503165758556986,2.74,0.0001
99,snake,0.301445092364897,4.23,0.1667
99,rat,0.5229016968033144,4.17,0.0001
99,deer,0.3456911287925182,4.12,0.0001
99,rhino,0.3341941822684176,3.57,0.0001
100,cat,0.0001,4.78,0.0001
100,dog,0.6237586776418724,5.1,0.0001
100,lizard,0.37733031126588046,3.63,0.0001
100,bird,0.386838106027633,4.63,0.2
100,bug,0.2796850531997602,4.2,0.3333
100,otter,0.12441483876059367,3.37,0.0001
100,giraffe,0.3578672293550682,3.32,0.0001
100,elephant,0.5317287512193349,4.08,0.1429
100,seal,0.32583797220574073,4.3,0.0001
100,horse,0.2956639163824397,4.76,0.0001
100,zebra,0.419710860823885,3.4,0.2
100,lion,0.44709301963309955,4.25,0.0001
100,tiger,0.5287590434181855,4.3,0.25
100,penguin,0.4293991101889263,3.78,0.1429
100,eagle,0.4453285051472955,4.13,0.2857
100,ox,0.20707838393085987,3.47,0.0001
100,cow,0.45254436355657623,4.14,0.3333
100,chicken,0.4835791880000102,4.63,0.2
100,rooster,0.6102020858305408,3.31,0.0001
100,horse,0.47682033413999947,4.76,0.0001
101,ant,0.0001,3.86,0.0001
101,alligator,0.25608550994504864,3.32,0.2857
101,boar,0.2621733185109042,3.3,0.0001
101,cat,0.22760184349612833,4.78,0.0001
101,dog,0.6237586776418724,5.1,0.0001
101,elephant,0.37632524868219264,4.08,0.0001
101,fish,0.3516731977553307,4.9,0.1429
101,rat,0.44379545518824703,4.17,0.0001
101,cow,0.39864342174573375,4.14,0.0001
101,shark,0.37545908467849265,4.1,0.0001
101,zebra,0.3897278981758292,3.4,0.2
101,monkey,0.4621224278619789,4.07,0.0001
101,orangutan,0.5673142016496505,2.8,0.125
101,dolphin,0.4484631480432306,3.67,0.25
101,whale,0.46004639817524906,3.98,0.1667
101,shark,0.4783327474667829,4.1,0.0001
101,bird,0.36263468038013813,4.63,0.0001
101,turtle,0.39777921269711936,3.91,0.2
101,bat,0.34317042357149585,4.3,0.2
104,dog,0.0001,5.1,0.0001
104,bird,0.48985400383267064,4.63,0.0001
104,cat,0.5016037867066757,4.78,0.0001
104,rabbit,0.5138496014322029,4.05,0.4
104,human,0.31136380640144,5.35,0.1667
104,elephant,0.3191620606581105,4.08,0.2857
104,flamingo,0.4406495222478004,3.06,0.25
104,rhino,0.46027297280305834,3.57,0.0001
104,bobcat,0.4298042812097642,2.8,0.0001
104,tiger,0.3519408298107296,4.3,0.0001
104,wolf,0.44097893737695215,4.35,0.0001
104,seal,0.280961270104907,4.3,0.25
104,squirrel,0.26784239407228494,3.69,0.3333
104,dolphin,0.21721283702879401,3.67,0.1667
104,octopus,0.4018274367542011,3.46,0.1429
104,starfish,0.5509588539058186,3.0,0.0001
104,jellyfish,0.5283485674617041,3.25,0.4286
104,giraffe,0.3358784865296651,3.32,0.2857
104,zebra,0.4528724633327149,3.4,0.0001
104,vulture,0.29448369172088196,3.18,0.0001
104,monkey,0.262235436054683,4.07,0.2
104,chimpanzee,0.6560314149812995,2.96,0.25
104,gorilla,0.6267826282198109,3.62,0.0001
104,sloth,0.24675700795307987,3.1,0.0001
105,pig,0.0001,4.14,0.0001
105,cat,0.47400176222462,4.78,0.0001
105,dog,0.6237586776418724,5.1,0.0001
105,horse,0.5956302472299828,4.76,0.25
105,alligator,0.4006785504874901,3.32,0.0001
105,snake,0.49798630381703624,4.23,0.0001
105,lion,0.332235612072057,4.25,0.0001
105,hippo,0.3957305202794541,3.13,0.0001
105,elephant,0.5452487954133951,4.08,0.0001
105,tiger,0.5129784205874345,4.3,0.0001
105,giraffe,0.28767526557057055,3.32,0.0001
105,antelope,0.5459479406792971,3.08,0.0001
105,deer,0.6109785583510494,4.12,0.0001
105,moose,0.5255163623440284,3.61,0.0001
105,iguana,0.31335694615171383,2.74,0.0001
105,bird,0.3835004794824086,4.63,0.0001
105,fish,0.4946106208867136,4.9,0.0001
105,whale,0.48847782165979226,3.98,0.0001
105,dolphin,0.46004639817524906,3.67,0.1667
105,ant,0.3735703037196967,3.86,0.0001
105,spider,0.420240231667779,4.25,0.0001
105,bat,0.4836927735412532,4.3,0.0001
105,possum,0.4432953141933702,2.94,0.0001
105,mouse,0.3755051692333533,4.31,0.2
105,rat,0.6046930033878715,4.17,0.0001
106,dog,0.0001,5.1,0.0001
106,cat,0.6237586776418724,4.78,0.0001
106,hamster,0.47734703131193257,3.31,0.3333
106,horse,0.5028013424453998,4.76,0.3333
106,cow,0.5537185512529321,4.14,0.0001
106,chicken,0.4835791880000102,4.63,0.2
106,rooster,0.6102020858305408,3.31,0.0001
106,bird,0.5176423703232823,4.63,0.0001
106,fish,0.4946106208867136,4.9,0.0001
106,deer,0.373262322269841,4.12,0.3333
106,possum,0.476818418255198,2.94,0.0001
106,squirrel,0.5174852477174279,3.69,0.1667
106,frog,0.34071347602931923,3.89,0.0001
106,butterfly,0.3914945312409315,3.93,0.0001
106,bee,0.4776852433743487,4.09,0.1429
106,fly,0.3330314045924888,4.75,0.0001
106,mouse,0.40180940847625723,4.31,0.0001
106,rat,0.6046930033878715,4.17,0.0001
106,chipmunk,0.5117712804107775,2.74,0.0001
801,bird,0.0001,4.63,0.0001
801,cat,0.5016037867066757,4.78,0.0001
801,dog,0.6237586776418724,5.1,0.0001
801,horse,0.5956302472299828,4.76,0.25
801,duck,0.41753051488541526,4.21,0.0001
801,butterfly,0.3178718528481326,3.93,0.1429
801,squirrel,0.2704232801214974,3.69,0.1429
801,monkey,0.35289402899480793,4.07,0.0001
801,ant,0.3283139995599814,3.86,0.0001
801,anteater,0.6011530687443682,2.28,0.5
801,beetle,0.39349071179834905,3.53,0.1667
801,pig,0.323359447455418,4.14,0.0001
801,cow,0.5070622080559183,4.14,0.0001
801,chicken,0.4835791880000102,4.63,0.2
801,hen,0.6312529897366921,3.56,0.2
801,bull,0.346425919194418,4.34,0.0001
801,frog,0.3693263273394025,3.89,0.0001
802,leopard,0.0001,3.59,0.0001
802,jaguar,0.4945974328559488,3.51,0.0001
802,ocelot,0.4383831822043698,2.34,0.1667
802,pigeon,0.23932754921690758,3.61,0.0001
802,dove,0.42542303142631277,3.67,0.0001
802,dog,0.26638345163988053,5.1,0.3333
802,cat,0.6237586776418724,4.78,0.0001
802,lizard,0.3640193444250397,3.63,0.0001
802,chicken,0.3812791384684995,4.63,0.2
802,jungle fowl,0.443600709844578,2.97,0.1111
802,pelican,0.35945872642375787,3.07,0.1111
802,seagull,0.5408376432992671,3.02,0.0001
802,fish,0.42209439046174846,4.9,0.0001
803,dog,0.0001,5.1,0.0001
803,cat,0.6237586776418724,4.78,0.0001
803,gerbil,0.38456181467908523,2.44,0.0001
803,ferret,0.5063798935174622,3.01,0.0001
803,guinea pig,0.5633644002690925,3.8,0.0001
803,fish,0.33874821052852455,4.9,0.1
803,salmon,0.5984998156155245,4.01,0.0001
803,bass,0.3622848175977579,4.28,0.2
803,walleye,0.44597916847811403,2.56,0.0001
803,bluegill,0.7458524097694756,2.16,0.0001
803,mouse,0.2871036927647521,4.31,0.0001
803,rat,0.6046930033878715,4.17,0.0001
803,hamster,0.5229370647068682,3.31,0.3333
803,crocodile,0.3697220294760184,3.49,0.0001
803,alligator,0.7675973157183913,3.32,0.0001
803,caiman,0.5360443442377268,2.21,0.0001
803,bat,0.3271963023859987,4.3,0.2
803,squirrel,0.40798608381821233,3.69,0.0001
803,chipmunk,0.626327545622425,2.74,0.0001
803,rabbit,0.4066447621946847,4.05,0.0001
803,goldfish,0.4268296334784678,3.28,0.0001
804,dog,0.0001,5.1,0.0001
804,cat,0.6237586776418724,4.78,0.0001
804,bird,0.5016037867066757,4.63,0.0001
804,manta ray,0.2744131954075366,2.81,0.0001
804,stingray,0.6610904492985246,2.93,0.2857
804,tiger,0.35779314005565066,4.3,0.1667
804,lion,0.5287590434181855,4.25,0.25
804,zebra,0.44709301963309955,3.4,0.0001
804,hippo,0.443146243456614,3.13,0.0001
804,giraffe,0.512419551841061,3.32,0.0001
804,whale,0.35797081379598295,3.98,0.0001
804,dolphin,0.46004639817524906,3.67,0.1667
804,kiwi,0.21806299182641375,3.33,0.0001
804,elephant,0.3226636866082977,4.08,0.0001
804,dodo,0.3698277548891413,2.88,0.0001
804,robin,0.3371299847085054,4.33,0.0001
804,sparrow,0.4614495771756404,3.48,0.0001
804,pigeon,0.45897792812932536,3.61,0.0001
804,mouse,0.3494687073270243,4.31,0.0001
804,dinosaur,0.23541961461503125,3.77,0.1429
804,fish,0.31337210318453146,4.9,0.0001
804,bluegill,0.43906536790593176,2.16,0.1667
804,shark,0.37017900009769356,4.1,0.0001
804,hammerhead shark,0.8379430128780033,2.66,0.25
805,dog,0.0001,5.1,0.0001
805,cat,0.6237586776418724,4.78,0.0001
805,lizard,0.3640193444250397,3.63,0.0001
805,goat,0.33798584579649704,4.02,0.0001
805,lion,0.3264564609401597,4.25,0.0001
805,tiger,0.5287590434181855,4.3,0.25
805,bear,0.45064464243033664,4.71,0.0001
805,fish,0.3372105215903183,4.9,0.0001
805,cheetah,0.31731932986158895,3.2,0.0001
805,ape,0.398985631973062,3.48,0.0001
805,pig,0.3878394511748495,4.14,0.0001
805,cow,0.5070622080559183,4.14,0.0001
805,raccoon,0.2559560660823009,3.27,0.2
805,owl,0.45958374845006966,3.87,0.0001
805,ram,0.19648020011917766,4.19,0.0001
805,koala,0.20608538989010983,3.04,0.0001
805,snake,0.33967205652803245,4.23,0.0001
806,kangaroo,0.0001,3.5,0.0001
806,octopus,0.3992067061278539,3.46,0.1429
806,dog,0.27440154698538,5.1,0.0001
806,cat,0.6237586776418724,4.78,0.0001
806,bird,0.5016037867066757,4.63,0.0001
806,penguin,0.5171125779489641,3.78,0.0001
806,flamingo,0.4759198907601667,3.06,0.0001
806,emu,0.38807953115650695,3.05,0.125
806,koala,0.4383741675127455,3.04,0.0001
806,polar bear,0.4667749402675071,3.89,0.0001
806,rat,0.2140272032228765,4.17,0.0001
806,grizzly bear,0.25897187834462365,3.26,0.1111
806,moose,0.42698800490502964,3.61,0.0001
806,clownfish,0.263717692458064,2.18,0.0001
806,pufferfish,0.633232390460393,1.98,0.4286
806,coyote,0.2559581070726279,3.36,0.0001
806,mountain lion,0.43084087467513477,4.13,0.0909
806,raccoon,0.34656866992874424,3.27,0.0909
806,possum,0.6618594347934953,2.94,0.0001
806,deer,0.476818418255198,4.12,0.0001
806,snake,0.37320365934493793,4.23,0.0001
806,copperhead,0.6036095184750323,2.28,0.0001
807,ape,0.0001,3.48,0.0001
807,monkey,0.6734808024803075,4.07,0.0001
807,orangutan,0.5673142016496505,2.8,0.125
807,salamander,0.3405226728599473,2.76,0.1111
807,lizard,0.5928413738942232,3.63,0.2222
807,dog,0.37733031126588046,5.1,0.0001
807,cat,0.6237586776418724,4.78,0.0001
807,hamster,0.47734703131193257,3.31,0.3333
807,ferret,0.4955654191033265,3.01,0.1667
807,sun bear,0.2842797785393213,4.52,0.0001
807,gerbil,0.18313875726007278,2.44,0.1667
807,sheep,0.2666164389030181,4.19,0.1667
807,fox,0.3223868494638411,4.66,0.0001
807,raccoon,0.33157207047437054,3.27,0.2
807,opossum,0.6335855730043713,2.47,0.0001
807,goose,0.3378447540399674,3.84,0.1667
807,raven,0.2800940814053148,3.79,0.0001
807,horse,0.31094126436915814,4.76,0.0001
807,dog,0.5956302472299828,5.1,0.25
807,cow,0.4576850906434975,4.14,0.0001
807,goat,0.44629529327254636,4.02,0.0001
807,polar bear,0.2948363944208947,3.89,0.1429
807,grizzly bear,0.6921728796326783,3.26,0.4444
807,gorilla,0.5368656296556075,3.62,0.3333
807,leopard,0.37524984028137287,3.59,0.0001
807,antelope,0.4203101366895241,3.08,0.0001
807,crocodile,0.32947239396935846,3.49,0.125
808,dog,0.0001,5.1,0.0001
808,cat,0.6237586776418724,4.78,0.0001
808,pig,0.47400176222462,4.14,0.0001
808,sheep,0.4346000005916766,4.19,0.0001
808,llama,0.40723471280636303,2.95,0.0001
808,maned wolf,0.3267676160377677,1.94,0.0001
808,wolf,0.871996902666937,4.35,0.5
808,coyote,0.5489451457701423,3.36,0.0001
808,whale,0.24866596706033173,3.98,0.0001
808,ostrich,0.39445307636200666,3.05,0.0001
808,giraffe,0.5338457528952726,3.32,0.0001
808,hippo,0.512419551841061,3.13,0.0001
808,lion,0.3957305202794541,4.25,0.0001
808,tiger,0.5287590434181855,4.3,0.25
808,bear,0.45064464243033664,4.71,0.0001
808,panda,0.43885555960615363,3.65,0.0001
808,fox,0.31385933160179713,4.66,0.0001
808,turtle,0.30693912571848525,3.91,0.0001
808,squid,0.34272746901669593,3.44,0.0001
808,alligator,0.39526039232173715,3.32,0.0001
808,fish,0.4112130180120026,4.9,0.0001
808,pufferfish,0.6318263892348472,1.98,0.4286
808,shark,0.5082218304409128,4.1,0.0001
808,whale shark,0.761879619241736,3.73,0.5714
808,piranha,0.40768381875556137,2.75,0.0001
809,dog,0.0001,5.1,0.0001
809,cat,0.6237586776418724,4.78,0.0001
809,hamster,0.47734703131193257,3.31,0.3333
809,gerbil,0.6225326675295295,2.44,0.0001
809,snake,0.4501485295750727,4.23,0.0001
809,lizard,0.4689230476663202,3.63,0.0001
809,frog,0.4842712319006901,3.89,0.0001
809,tarantula,0.4347166435454499,2.72,0.1111
809,ant,0.34024477624142624,3.86,0.2222
809,elephant,0.4759521280761193,4.08,0.2857
809,giraffe,0.5317287512193349,3.32,0.1429
809,lion,0.40956235129219287,4.25,0.0001
809,tiger,0.5287590434181855,4.3,0.25
809,blue whale,0.3948854232330603,3.95,0.0001
809,shark,0.4332943470299899,4.1,0.0001
809,fish,0.5343008496832359,4.9,0.0001
809,dolphin,0.43117270409430586,3.67,0.1667
809,stingray,0.3321932845351774,2.93,0.0001
809,anteater,0.2501188638034336,2.28,0.0001
809,bird,0.37735741958434676,4.63,0.0001
809,seagull,0.5595388937420127,3.02,0.0001
809,butterfly,0.3412016773191623,3.93,0.1429
810,dog,0.0001,5.1,0.0001
810,cat,0.6237586776418724,4.78,0.0001
810,horse,0.541054220222016,4.76,0.0001
810,deer,0.4802334026816032,4.12,0.25
810,alligator,0.3777739935262928,3.32,0.0001
810,mouse,0.37263004806319855,4.31,0.0001
810,lion,0.34852978356493014,4.25,0.0001
810,tiger,0.5287590434181855,4.3,0.25
811,pigeon,0.0001,3.61,0.0001
811,sparrow,0.45897792812932536,3.48,0.0001
811,chicken,0.2850873234960931,4.63,0.0001
811,crow,0.37502036884809153,3.8,0.2
811,dolphin,0.3014302190000717,3.67,0.0001
811,pig,0.3297974842798187,4.14,0.0001
811,cow,0.5070622080559183,4.14,0.0001
811,donkey,0.4798881665975234,3.62,0.2
811,horse,0.5119833360195963,4.76,0.0001
811,monkey,0.4428983473697278,4.07,0.0001
811,orangutan,0.5673142016496505,2.8,0.125
811,chimpanzee,0.7451900276905218,2.96,0.0001
811,lion,0.41188702382981335,4.25,0.125
811,zebra,0.44709301963309955,3.4,0.0001
811,gazelle,0.45216015956626254,2.87,0.0001
812,cat,0.0001,4.78,0.0001
812,dog,0.6237586776418724,5.1,0.0001
812,snake,0.4532492060944897,4.23,0.0001
812,corn snake,0.6952948981182964,3.91,0.2
812,boa,0.415596537104145,3.18,0.0001
812,anaconda,0.4655344879274761,2.97,0.125
812,human,0.21041913340620022,5.35,0.125
812,manatee,0.24126956328608284,2.74,0.0001
812,sperm whale,0.48614499097750863,3.6,0.0001
812,blue whale,0.6153556101748585,3.95,0.4286
812,killer whale,0.7090500244430865,3.86,0.5714
812,frog,0.36512956133222174,3.89,0.0001
812,treefrog,0.4640655438393666,1.21,0.5714
812,toad,0.4570130454793573,3.34,0.1429
812,horned toad,0.8179634940148823,2.86,0.3333
812,salamander,0.5096972247543785,2.76,0.0001
812,crawdad,0.4557410948246511,1.6,0.2222
812,clownfish,0.4330995125985071,2.18,0.1429
812,guppy,0.343654156026757,2.49,0.0001
812,goldfish,0.524097963286226,3.28,0.1429
812,parrot,0.36133378119183046,3.49,0.0001
812,anaconda,0.25900730631325186,2.97,0.0001
812,coral,0.22272420655663816,3.86,0.125
812,rabbit,0.24878384163912937,4.05,0.2
812,deer,0.46447805751699534,4.12,0.0001
813,dog,0.0001,5.1,0.0001
813,gopher,0.26747633106413593,2.87,0.0001
813,cat,0.2535275015556304,4.78,0.0001
813,lion,0.4466598206998501,4.25,0.0001
813,tiger,0.5287590434181855,4.3,0.25
813,platypus,0.30878244712956293,2.69,0.125
813,walrus,0.4932410790693589,2.98,0.25
813,dolphin,0.4057635244776736,3.67,0.3333
813,parrot,0.3139815475237796,3.49,0.1667
813,parakeet,0.6563130923220547,2.48,0.7143
813,spider,0.28938827254901134,4.25,0.0001
813,lion,0.31765514125480077,4.25,0.2
813,fish,0.32163082852469294,4.9,0.0001
813,snake,0.45576735846471994,4.23,0.0001
813,stingray,0.34156460240690456,2.93,0.1667
813,mantis,0.2985775318974144,3.11,0.0001
813,butterfly,0.3144600461180318,3.93,0.0001
813,ant,0.3239112538280806,3.86,0.1429
813,fire ant,0.7074513731538143,3.84,0.5
814,cat,0.0001,4.78,0.0001
814,dog,0.6237586776418724,5.1,0.0001
814,snake,0.4532492060944897,4.23,0.0001
814,lizard,0.4689230476663202,3.63,0.0001
814,ostrich,0.35995661430725423,3.05,0.0001
814,goldfish,0.2383692217651222,3.28,0.0001
814,koi fish,0.5952001334093402,3.06,0.4286
814,lion,0.27714587422164616,4.25,0.0001
814,tiger,0.5287590434181855,4.3,0.25
814,bear,0.45064464243033664,4.71,0.0001
814,panda,0.43885555960615363,3.65,0.0001
814,polar bear,0.4216284479945984,3.89,0.1429
814,grizzly bear,0.6921728796326783,3.26,0.4444
814,jellyfish,0.3087283464366086,3.25,0.2222
814,sunfish,0.34673553386391964,2.35,0.4286
814,bluegill,0.7552209664956506,2.16,0.0001
814,kangaroo,0.2397236382851312,3.5,0.1667
814,flamingo,0.3458780981456546,3.06,0.125
814,penguin,0.4759198907601667,3.78,0.0001
814,squirrel,0.3340946935580522,3.69,0.1429
814,chipmunk,0.626327545622425,2.74,0.0001
814,bluebird,0.28538977968997803,2.91,0.0001
814,robin,0.4796608706550447,4.33,0.1667
815,dog,0.0001,5.1,0.0001
815,cat,0.6237586776418724,4.78,0.0001
815,squirrel,0.4034563698965544,3.69,0.1667
815,ferret,0.4229256690581866,3.01,0.1667
815,tiger,0.30882216392721173,4.3,0.0001
815,lion,0.5287590434181855,4.25,0.25
815,zebra,0.44709301963309955,3.4,0.0001
815,giraffe,0.4528724633327149,3.32,0.0001
815,rhino,0.46978772774903355,3.57,0.0001
815,crocodile,0.26781496373758906,3.49,0.125
815,hamster,0.3697220294760184,3.31,0.0001
815,rat,0.5229370647068682,4.17,0.3333
815,flamingo,0.283961454059116,3.06,0.0001
815,deer,0.22228353367887077,4.12,0.125
815,bull,0.3059051216793778,4.34,0.0001
815,bird,0.32999275775942527,4.63,0.3333
815,squirrel,0.46148074479594925,3.69,0.1667
815,raccoon,0.45847915775556103,3.27,0.0001
815,monkey,0.361079321366256,4.07,0.0001
815,gorilla,0.5429598812111095,3.62,0.0001
815,gerbil,0.3886723790211979,2.44,0.1667
816,cat,0.0001,4.78,0.0001
816,dog,0.6237586776418724,5.1,0.0001
816,skunk,0.3220957234484134,3.1,0.0001
816,horse,0.3996483015756602,4.76,0.0001
816,cow,0.5537185512529321,4.14,0.0001
816,bird,0.38497107840836287,4.63,0.0001
816,toucan,0.4731082373300053,2.36,0.0001
816,parakeet,0.500280712162401,2.48,0.1429
816,penguin,0.4371321397907203,3.78,0.2857
816,seal,0.3841707083290089,4.3,0.0001
816,polar bear,0.4224096670210722,3.89,0.1429
816,stork,0.14092648902556282,2.88,0.0001
816,albatross,0.35281199001688524,2.9,0.125
816,whale,0.34022399487722965,3.98,0.0001
816,killer whale,0.8146855341292096,3.86,0.4286
816,narwhal,0.5109222796083486,2.28,0.1429
816,sea lion,0.45662012550693354,4.19,0.0714
816,lion,0.7761137935668948,4.25,0.6667
816,tiger,0.5287590434181855,4.3,0.25
816,gorilla,0.3564297813816808,3.62,0.0001
816,monkey,0.5429598812111095,4.07,0.0001
816,ape,0.6734808024803075,3.48,0.0001
816,pelican,0.33981550314757913,3.07,0.0001
816,flamingo,0.47980167048779876,3.06,0.125
817,dog,0.0001,5.1,0.0001
817,cat,0.6237586776418724,4.78,0.0001
817,okapi,0.25109159616121557,1.85,0.2
817,kangaroo,0.4263607525035247,3.5,0.0001
817,pigeon,0.4183407427811514,3.61,0.0001
817,koala,0.3319658852809959,3.04,0.0001
817,giraffe,0.4222189038498253,3.32,0.0001
817,aardvark,0.4515792313778739,2.39,0.0001
817,anteater,0.6607393932028556,2.28,0.0001
817,antelope,0.5740235702105237,3.08,0.4286
817,deer,0.6109785583510494,4.12,0.0001
817,mouse,0.3960175723705195,4.31,0.0001
817,bat,0.4752875173103768,4.3,0.0001
817,camel,0.3486761407843224,3.64,0.2
817,shark,0.3067846863911847,4.1,0.0001
817,fish,0.5343008496832359,4.9,0.0001
817,ray,0.35395802451454794,4.69,0.0001
817,sawfish,0.34071591853991134,1.68,0.0001
817,coral,0.346768402738469,3.86,0.2
817,sponge,0.38873945694230916,3.59,0.0001
817,snail,0.43439822414264107,3.67,0.2
817,bee,0.36125681045261127,4.09,0.0001
817,wasp,0.5597386299950705,3.35,0.0001
817,spider,0.4859945477462577,4.25,0.0001
817,cow,0.3760394302051,4.14,0.0001
817,horse,0.5537185512529321,4.76,0.0001
818,dolphin,0.0001,3.67,0.0001
818,alligator,0.4170447841253011,3.32,0.0001
818,shark,0.4473214133409771,4.1,0.0001
818,scorpion,0.37174059759931855,3.37,0.125
818,fish,0.28287509524943066,4.9,0.0001
818,lion,0.32163082852469294,4.25,0.0001
818,ram,0.2789082101778422,4.19,0.0001
818,goat,0.29077743123858,4.02,0.0001
818,raven,0.202784400578918,3.79,0.0001
818,weasel,0.30383468272546454,3.19,0.2
818,beaver,0.5334115536232834,3.61,0.2
818,snake,0.3558886296995176,4.23,0.0001
818,snow goose,0.25817715008238495,3.78,0.3333
818,ant,0.23157738861087518,3.86,0.1667
818,beetle,0.3897181371676577,3.53,0.2
818,wasp,0.49138340601908825,3.35,0.0001
818,fly,0.34799864767640765,4.75,0.0001
818,dragonfly,0.48874186458517266,3.03,0.3
818,lightning bug,0.4370118338452589,3.91,0.0001
818,whale,0.2474524481919218,3.98,0.0001
819,dog,0.0001,5.1,0.0001
819,pig,0.4517392663990121,4.14,0.3333
819,cow,0.5070622080559183,4.14,0.0001
819,horse,0.5537185512529321,4.76,0.0001
819,sheep,0.49180449518087843,4.19,0.0001
819,bird,0.2719438466050179,4.63,0.0001
819,shark,0.36263468038013813,4.1,0.0001
819,fish,0.5343008496832359,4.9,0.0001
819,bear,0.3372105215903183,4.71,0.0001
819,lion,0.4909899626699804,4.25,0.0001
819,tiger,0.5287590434181855,4.3,0.25
819,canary,0.24712525420632347,3.44,0.0001
819,ant,0.38906639459463954,3.86,0.1667
819,ladybug,0.3638675208960448,2.67,0.0001
819,fish,0.18355778528113587,4.9,0.0001
819,cat,0.4610633754267154,4.78,0.0001
819,eagle,0.33904974909674523,4.13,0.0001
819,falcon,0.5331691532450329,3.74,0.1667
820,pig,0.0001,4.14,0.0001
820,horse,0.46682890189503734,4.76,0.0001
820,cow,0.5537185512529321,4.14,0.0001
820,bird,0.38497107840836287,4.63,0.0001
820,sheep,0.2719438466050179,4.19,0.0001
820,lamb,0.6208552944936162,4.02,0.0001
820,fish,0.3940781622633779,4.9,0.0001
820,dog,0.5082364880357054,5.1,0.0001
820,cat,0.6237586776418724,4.78,0.0001
820,monkey,0.48323956408955704,4.07,0.0001
820,bear,0.39073331496528585,4.71,0.0001
820,tiger,0.45064464243033664,4.3,0.0001
820,jaguar,0.4587286106909373,3.51,0.1667
820,leopard,0.4945974328559488,3.59,0.0001
820,lion,0.5666639620635257,4.25,0.2
820,hippo,0.3957305202794541,3.13,0.0001
820,hyena,0.4797073018673448,2.8,0.2
820,snake,0.276745493486938,4.23,0.0001
820,bird,0.393693254646463,4.63,0.0001
820,ostrich,0.5381586413429401,3.05,0.0001
820,shrimp,0.2601410922821037,3.79,0.0001
820,crab,0.5432924645979516,3.76,0.2
820,lobster,0.6546572033695247,3.65,0.0001
820,horse,0.26039991711373345,4.76,0.1667
820,llama,0.45769328150008537,2.95,0.0001
820,alpaca,0.7554728308075465,2.8,0.3333
820,camel,0.4343401554209383,3.64,0.1667
820,cheetah,0.29148224247584653,3.2,0.2
820,lion,0.47627769689067656,4.25,0.0001
820,ape,0.3026608595501492,3.48,0.0001
820,monkey,0.6734808024803075,4.07,0.0001
821,cow,0.0001,4.14,0.0001
821,pig,0.5070622080559183,4.14,0.0001
821,dog,0.4517392663990121,5.1,0.3333
821,horse,0.5956302472299828,4.76,0.25
821,cat,0.541054220222016,4.78,0.0001
821,sheep,0.3414189046795202,4.19,0.0001
821,rabbit,0.3898619639445964,4.05,0.0001
821,muskrat,0.4105013675097873,2.41,0.1429
821,catfish,0.42114854102288257,3.35,0.0001
821,goldfish,0.472038179417144,3.28,0.4286
821,bull,0.2749191763462222,4.34,0.1429
821,goat,0.3589616223381443,4.02,0.0001
821,mouse,0.32736033119301866,4.31,0.0001
821,rat,0.6046930033878715,4.17,0.0001
821,ant,0.39735805514031464,3.86,0.3333
